,match_week,match_date,match_hour,league,home_id,home_name,away_id,away_name,winner,home_goals,away_goals
27,28,2025-03-09,16,Premier League,66,Man United,57,Arsenal,DRAW,1,1
28,29,2025-03-16,13,Premier League,57,Arsenal,61,Chelsea,HOME_TEAM,1,0
29,30,2025-04-01,18,Premier League,57,Arsenal,63,Fulham,HOME_TEAM,2,1
30,31,2025-04-05,11,Premier League,62,Everton,57,Arsenal,DRAW,1,1
31,32,2025-04-12,16,Premier League,57,Arsenal,402,Brentford,DRAW,1,1
32,33,2025-04-20,13,Premier League,349,Ipswich Town,57,Arsenal,AWAY_TEAM,0,4
33,34,2025-04-23,19,Premier League,57,Arsenal,354,Crystal Palace,DRAW,2,2
34,35,2025-05-03,16,Premier League,57,Arsenal,1044,Bournemouth,AWAY_TEAM,1,2
35,36,2025-05-11,15,Premier League,64,Liverpool,57,Arsenal,DRAW,2,2
36,37,2025-05-18,15,Premier League,57,Arsenal,67,Newcastle,HOME_TEAM,1,0
37,38,2025-05-25,15,Premier League,340,Southampton,57,Arsenal,AWAY_TEAM,1,2
38,1,2024-08-17,16,Premier League,563,West Ham,58,Aston Villa,AWAY_TEAM,1,2
39,2,2024-08-24,16,Premier League,58,Aston Villa,57,Arsenal,AWAY_TEAM,0,2
40,3,2024-08-31,14,Premier League,338,Leicester City,58,Aston Villa,AWAY_TEAM,1,2
41,4,2024-09-14,16,Premier League,58,Aston Villa,62,Everton,HOME_TEAM,3,2
42,5,2024-09-21,14,Premier League,58,Aston Villa,76,Wolverhampton,HOME_TEAM,3,1
43,6,2024-09-29,13,Premier League,349,Ipswich Town,58,Aston Villa,DRAW,2,2
44,7,2024-10-06,13,Premier League,58,Aston Villa,66,Man United,DRAW,0,0
45,8,2024-10-19,14,Premier League,63,Fulham,58,Aston Villa,AWAY_TEAM,1,3
46,9,2024-10-26,14,Premier League,58,Aston Villa,1044,Bournemouth,DRAW,1,1
47,10,2024-11-03,14,Premier League,73,Tottenham,58,Aston Villa,HOME_TEAM,4,1
48,11,2024-11-09,20,Premier League,64,Liverpool,58,Aston Villa,HOME_TEAM,2,0
49,12,2024-11-23,15,Premier League,58,Aston Villa,354,Crystal Palace,DRAW,2,2
50,13,2024-12-01,13,Premier League,61,Chelsea,58,Aston Villa,HOME_TEAM,3,0
51,14,2024-12-04,20,Premier League,58,Aston Villa,402,Brentford,HOME_TEAM,3,1
52,15,2024-12-07,15,Premier League,58,Aston Villa,340,Southampton,HOME_TEAM,1,0
53,16,2024-12-14,17,Premier League,351,Nottingham,58,Aston Villa,HOME_TEAM,2,1
54,17,2024-12-21,12,Premier League,58,Aston Villa,65,Man City,HOME_TEAM,2,1
55,18,2024-12-26,15,Premier League,67,Newcastle,58,Aston Villa,HOME_TEAM,3,0
56,19,2024-12-30,19,Premier League,58,Aston Villa,397,Brighton Hove,DRAW,2,2
57,20,2025-01-04,15,Premier League,58,Aston Villa,338,Leicester City,HOME_TEAM,2,1
58,21,2025-01-15,19,Premier League,62,Everton,58,Aston Villa,AWAY_TEAM,0,1
59,22,2025-01-18,17,Premier League,57,Arsenal,58,Aston Villa,DRAW,2,2
60,23,2025-01-26,16,Premier League,58,Aston Villa,563,West Ham,DRAW,1,1
61,24,2025-02-01,17,Premier League,76,Wolverhampton,58,Aston Villa,HOME_TEAM,2,0
62,25,2025-02-15,15,Premier League,58,Aston Villa,349,Ipswich Town,DRAW,1,1
63,29,2025-02-19,19,Premier League,58,Aston Villa,64,Liverpool,DRAW,2,2
64,26,2025-02-22,17,Premier League,58,Aston Villa,61,Chelsea,HOME_TEAM,2,1
65,27,2025-02-25,19,Premier League,354,Crystal Palace,58,Aston Villa,HOME_TEAM,4,1
66,28,2025-03-08,17,Premier League,402,Brentford,58,Aston Villa,AWAY_TEAM,0,1
67,30,2025-04-02,18,Premier League,397,Brighton Hove,58,Aston Villa,AWAY_TEAM,0,3
68,31,2025-04-05,16,Premier League,58,Aston Villa,351,Nottingham,HOME_TEAM,2,1
69,32,2025-04-12,14,Premier League,340,Southampton,58,Aston Villa,AWAY_TEAM,0,3
70,33,2025-04-19,16,Premier League,58,Aston Villa,67,Newcastle,HOME_TEAM,4,1
71,34,2025-04-22,19,Premier League,65,Man City,58,Aston Villa,HOME_TEAM,2,1
72,35,2025-05-03,11,Premier League,58,Aston Villa,63,Fulham,HOME_TEAM,1,0
73,36,2025-05-10,16,Premier League,1044,Bournemouth,58,Aston Villa,AWAY_TEAM,0,1
74,37,2025-05-16,18,Premier League,58,Aston Villa,73,Tottenham,HOME_TEAM,2,0
75,38,2025-05-25,15,Premier League,66,Man United,58,Aston Villa,HOME_TEAM,2,0
76,1,2024-08-18,15,Premier League,61,Chelsea,65,Man City,AWAY_TEAM,0,2
77,2,2024-08-25,13,Premier League,76,Wolverhampton,61,Chelsea,AWAY_TEAM,2,6
78,3,2024-09-01,12,Premier League,61,Chelsea,354,Crystal Palace,DRAW,1,1
79,4,2024-09-14,19,Premier League,1044,Bournemouth,61,Chelsea,AWAY_TEAM,0,1
80,5,2024-09-21,11,Premier League,563,West Ham,61,Chelsea,AWAY_TEAM,0,3
81,6,2024-09-28,14,Premier League,61,Chelsea,397,Brighton Hove,HOME_TEAM,4,2
82,7,2024-10-06,13,Premier League,61,Chelsea,351,Nottingham,DRAW,1,1
83,8,2024-10-20,15,Premier League,64,Liverpool,61,Chelsea,HOME_TEAM,2,1
84,9,2024-10-27,14,Premier League,61,Chelsea,67,Newcastle,HOME_TEAM,2,1
85,10,2024-11-03,16,Premier League,66,Man United,61,Chelsea,DRAW,1,1
86,11,2024-11-10,16,Premier League,61,Chelsea,57,Arsenal,DRAW,1,1
87,12,2024-11-23,12,Premier League,338,Leicester City,61,Chelsea,AWAY_TEAM,1,2
88,13,2024-12-01,13,Premier League,61,Chelsea,58,Aston Villa,HOME_TEAM,3,0
89,14,2024-12-04,19,Premier League,340,Southampton,61,Chelsea,AWAY_TEAM,1,5
90,15,2024-12-08,16,Premier League,73,Tottenham,61,Chelsea,AWAY_TEAM,3,4
91,16,2024-12-15,19,Premier League,61,Chelsea,402,Brentford,HOME_TEAM,2,1
92,17,2024-12-22,14,Premier League,62,Everton,61,Chelsea,DRAW,0,0
93,18,2024-12-26,15,Premier League,61,Chelsea,63,Fulham,AWAY_TEAM,1,2
94,19,2024-12-30,19,Premier League,349,Ipswich Town,61,Chelsea,HOME_TEAM,2,0
95,20,2025-01-04,15,Premier League,354,Crystal Palace,61,Chelsea,DRAW,1,1
96,21,2025-01-14,19,Premier League,61,Chelsea,1044,Bournemouth,DRAW,2,2
97,22,2025-01-20,20,Premier League,61,Chelsea,76,Wolverhampton,HOME_TEAM,3,1
98,23,2025-01-25,17,Premier League,65,Man City,61,Chelsea,HOME_TEAM,3,1
99,24,2025-02-03,20,Premier League,61,Chelsea,563,West Ham,HOME_TEAM,2,1
100,25,2025-02-14,20,Premier League,397,Brighton Hove,61,Chelsea,HOME_TEAM,3,0
101,26,2025-02-22,17,Premier League,58,Aston Villa,61,Chelsea,HOME_TEAM,2,1
102,27,2025-02-25,20,Premier League,61,Chelsea,340,Southampton,HOME_TEAM,4,0
103,28,2025-03-09,14,Premier League,61,Chelsea,338,Leicester City,HOME_TEAM,1,0
104,29,2025-03-16,13,Premier League,57,Arsenal,61,Chelsea,HOME_TEAM,1,0
105,30,2025-04-03,19,Premier League,61,Chelsea,73,Tottenham,HOME_TEAM,1,0
106,31,2025-04-06,13,Premier League,402,Brentford,61,Chelsea,DRAW,0,0
107,32,2025-04-13,13,Premier League,61,Chelsea,349,Ipswich Town,DRAW,2,2
108,33,2025-04-20,13,Premier League,63,Fulham,61,Chelsea,AWAY_TEAM,1,2
109,34,2025-04-26,11,Premier League,61,Chelsea,62,Everton,HOME_TEAM,1,0
110,35,2025-05-04,15,Premier League,61,Chelsea,64,Liverpool,HOME_TEAM,3,1
111,36,2025-05-11,11,Premier League,67,Newcastle,61,Chelsea,HOME_TEAM,2,0
112,37,2025-05-16,19,Premier League,61,Chelsea,66,Man United,HOME_TEAM,1,0
113,38,2025-05-25,15,Premier League,351,Nottingham,61,Chelsea,AWAY_TEAM,0,1
114,1,2024-08-17,14,Premier League,62,Everton,397,Brighton Hove,AWAY_TEAM,0,3
115,2,2024-08-24,14,Premier League,73,Tottenham,62,Everton,HOME_TEAM,4,0
116,3,2024-08-31,14,Premier League,62,Everton,1044,Bournemouth,AWAY_TEAM,2,3
117,4,2024-09-14,16,Premier League,58,Aston Villa,62,Everton,HOME_TEAM,3,2
118,5,2024-09-21,14,Premier League,338,Leicester City,62,Everton,DRAW,1,1
119,6,2024-09-28,14,Premier League,62,Everton,354,Crystal Palace,HOME_TEAM,2,1
120,7,2024-10-05,16,Premier League,62,Everton,67,Newcastle,DRAW,0,0
121,8,2024-10-19,14,Premier League,349,Ipswich Town,62,Everton,AWAY_TEAM,0,2
122,9,2024-10-26,16,Premier League,62,Everton,63,Fulham,DRAW,1,1
123,10,2024-11-02,15,Premier League,340,Southampton,62,Everton,HOME_TEAM,1,0
124,11,2024-11-09,15,Premier League,563,West Ham,62,Everton,DRAW,0,0
125,12,2024-11-23,15,Premier League,62,Everton,402,Brentford,DRAW,0,0
126,13,2024-12-01,13,Premier League,66,Man United,62,Everton,HOME_TEAM,4,0
127,14,2024-12-04,19,Premier League,62,Everton,76,Wolverhampton,HOME_TEAM,4,0
128,16,2024-12-14,15,Premier League,57,Arsenal,62,Everton,DRAW,0,0
129,17,2024-12-22,14,Premier League,62,Everton,61,Chelsea,DRAW,0,0
130,18,2024-12-26,12,Premier League,65,Man City,62,Everton,DRAW,1,1
131,19,2024-12-29,15,Premier League,62,Everton,351,Nottingham,AWAY_TEAM,0,2
132,20,2025-01-04,15,Premier League,1044,Bournemouth,62,Everton,HOME_TEAM,1,0
133,21,2025-01-15,19,Premier League,62,Everton,58,Aston Villa,AWAY_TEAM,0,1
134,22,2025-01-19,14,Premier League,62,Everton,73,Tottenham,HOME_TEAM,3,2
135,23,2025-01-25,15,Premier League,397,Brighton Hove,62,Everton,AWAY_TEAM,0,1
136,24,2025-02-01,15,Premier League,62,Everton,338,Leicester City,HOME_TEAM,4,0
137,15,2025-02-12,19,Premier League,62,Everton,64,Liverpool,DRAW,2,2
138,25,2025-02-15,17,Premier League,354,Crystal Palace,62,Everton,AWAY_TEAM,1,2
139,26,2025-02-22,12,Premier League,62,Everton,66,Man United,DRAW,2,2
140,27,2025-02-26,19,Premier League,402,Brentford,62,Everton,DRAW,1,1
141,28,2025-03-08,20,Premier League,76,Wolverhampton,62,Everton,DRAW,1,1
142,29,2025-03-15,15,Premier League,62,Everton,563,West Ham,DRAW,1,1
143,30,2025-04-02,19,Premier League,64,Liverpool,62,Everton,HOME_TEAM,1,0
144,31,2025-04-05,11,Premier League,62,Everton,57,Arsenal,DRAW,1,1
145,32,2025-04-12,14,Premier League,351,Nottingham,62,Everton,AWAY_TEAM,0,1
146,33,2025-04-19,14,Premier League,62,Everton,65,Man City,AWAY_TEAM,0,2
147,34,2025-04-26,11,Premier League,61,Chelsea,62,Everton,HOME_TEAM,1,0
148,35,2025-05-03,14,Premier League,62,Everton,349,Ipswich Town,DRAW,2,2
149,36,2025-05-10,14,Premier League,63,Fulham,62,Everton,AWAY_TEAM,1,3
150,37,2025-05-18,11,Premier League,62,Everton,340,Southampton,HOME_TEAM,2,0
151,38,2025-05-25,15,Premier League,67,Newcastle,62,Everton,AWAY_TEAM,0,1
152,1,2024-08-16,19,Premier League,66,Man United,63,Fulham,HOME_TEAM,1,0
153,2,2024-08-24,14,Premier League,63,Fulham,338,Leicester City,HOME_TEAM,2,1
154,3,2024-08-31,14,Premier League,349,Ipswich Town,63,Fulham,DRAW,1,1
155,4,2024-09-14,14,Premier League,63,Fulham,563,West Ham,DRAW,1,1
156,5,2024-09-21,14,Premier League,63,Fulham,67,Newcastle,HOME_TEAM,3,1
157,6,2024-09-28,14,Premier League,351,Nottingham,63,Fulham,AWAY_TEAM,0,1
158,7,2024-10-05,14,Premier League,65,Man City,63,Fulham,HOME_TEAM,3,2
159,8,2024-10-19,14,Premier League,63,Fulham,58,Aston Villa,AWAY_TEAM,1,3
160,9,2024-10-26,16,Premier League,62,Everton,63,Fulham,DRAW,1,1
161,10,2024-11-04,20,Premier League,63,Fulham,402,Brentford,HOME_TEAM,2,1
162,11,2024-11-09,15,Premier League,354,Crystal Palace,63,Fulham,AWAY_TEAM,0,2
163,12,2024-11-23,15,Premier League,63,Fulham,76,Wolverhampton,AWAY_TEAM,1,4
164,13,2024-12-01,13,Premier League,73,Tottenham,63,Fulham,DRAW,1,1
165,14,2024-12-05,19,Premier League,63,Fulham,397,Brighton Hove,HOME_TEAM,3,1
166,15,2024-12-08,14,Premier League,63,Fulham,57,Arsenal,DRAW,1,1
167,16,2024-12-14,15,Premier League,64,Liverpool,63,Fulham,DRAW,2,2
168,17,2024-12-22,14,Premier League,63,Fulham,340,Southampton,DRAW,0,0
169,18,2024-12-26,15,Premier League,61,Chelsea,63,Fulham,AWAY_TEAM,1,2
170,19,2024-12-29,15,Premier League,63,Fulham,1044,Bournemouth,DRAW,2,2
171,20,2025-01-05,14,Premier League,63,Fulham,349,Ipswich Town,DRAW,2,2
172,21,2025-01-14,19,Premier League,563,West Ham,63,Fulham,HOME_TEAM,3,2
173,22,2025-01-18,15,Premier League,338,Leicester City,63,Fulham,AWAY_TEAM,0,2
174,23,2025-01-26,19,Premier League,63,Fulham,66,Man United,AWAY_TEAM,0,1
175,24,2025-02-01,15,Premier League,67,Newcastle,63,Fulham,AWAY_TEAM,1,2
176,25,2025-02-15,15,Premier League,63,Fulham,351,Nottingham,HOME_TEAM,2,1
177,26,2025-02-22,15,Premier League,63,Fulham,354,Crystal Palace,AWAY_TEAM,0,2
178,27,2025-02-25,19,Premier League,76,Wolverhampton,63,Fulham,AWAY_TEAM,1,2
179,28,2025-03-08,15,Premier League,397,Brighton Hove,63,Fulham,HOME_TEAM,2,1
180,29,2025-03-16,13,Premier League,63,Fulham,73,Tottenham,HOME_TEAM,2,0
181,30,2025-04-01,18,Premier League,57,Arsenal,63,Fulham,HOME_TEAM,2,1
182,31,2025-04-06,13,Premier League,63,Fulham,64,Liverpool,HOME_TEAM,3,2
183,32,2025-04-14,19,Premier League,1044,Bournemouth,63,Fulham,HOME_TEAM,1,0
184,33,2025-04-20,13,Premier League,63,Fulham,61,Chelsea,AWAY_TEAM,1,2
185,34,2025-04-26,14,Premier League,340,Southampton,63,Fulham,AWAY_TEAM,1,2
186,35,2025-05-03,11,Premier League,58,Aston Villa,63,Fulham,HOME_TEAM,1,0
187,36,2025-05-10,14,Premier League,63,Fulham,62,Everton,AWAY_TEAM,1,3
188,37,2025-05-18,14,Premier League,402,Brentford,63,Fulham,AWAY_TEAM,2,3
189,38,2025-05-25,15,Premier League,63,Fulham,65,Man City,AWAY_TEAM,0,2
190,1,2024-08-17,11,Premier League,349,Ipswich Town,64,Liverpool,AWAY_TEAM,0,2
191,2,2024-08-25,15,Premier League,64,Liverpool,402,Brentford,HOME_TEAM,2,0
192,3,2024-09-01,15,Premier League,66,Man United,64,Liverpool,AWAY_TEAM,0,3
193,4,2024-09-14,14,Premier League,64,Liverpool,351,Nottingham,AWAY_TEAM,0,1
194,5,2024-09-21,14,Premier League,64,Liverpool,1044,Bournemouth,HOME_TEAM,3,0
195,6,2024-09-28,16,Premier League,76,Wolverhampton,64,Liverpool,AWAY_TEAM,1,2
196,7,2024-10-05,11,Premier League,354,Crystal Palace,64,Liverpool,AWAY_TEAM,0,1
197,8,2024-10-20,15,Premier League,64,Liverpool,61,Chelsea,HOME_TEAM,2,1
198,9,2024-10-27,16,Premier League,57,Arsenal,64,Liverpool,DRAW,2,2
199,10,2024-11-02,15,Premier League,64,Liverpool,397,Brighton Hove,HOME_TEAM,2,1
200,11,2024-11-09,20,Premier League,64,Liverpool,58,Aston Villa,HOME_TEAM,2,0
201,12,2024-11-24,14,Premier League,340,Southampton,64,Liverpool,AWAY_TEAM,2,3
202,13,2024-12-01,16,Premier League,64,Liverpool,65,Man City,HOME_TEAM,2,0
203,14,2024-12-04,19,Premier League,67,Newcastle,64,Liverpool,DRAW,3,3
204,16,2024-12-14,15,Premier League,64,Liverpool,63,Fulham,DRAW,2,2
205,17,2024-12-22,16,Premier League,73,Tottenham,64,Liverpool,AWAY_TEAM,3,6
206,18,2024-12-26,20,Premier League,64,Liverpool,338,Leicester City,HOME_TEAM,3,1
207,19,2024-12-29,17,Premier League,563,West Ham,64,Liverpool,AWAY_TEAM,0,5
208,20,2025-01-05,16,Premier League,64,Liverpool,66,Man United,DRAW,2,2
209,21,2025-01-14,20,Premier League,351,Nottingham,64,Liverpool,DRAW,1,1
210,22,2025-01-18,15,Premier League,402,Brentford,64,Liverpool,AWAY_TEAM,0,2
211,23,2025-01-25,15,Premier League,64,Liverpool,349,Ipswich Town,HOME_TEAM,4,1
212,24,2025-02-01,15,Premier League,1044,Bournemouth,64,Liverpool,AWAY_TEAM,0,2
213,15,2025-02-12,19,Premier League,62,Everton,64,Liverpool,DRAW,2,2
214,25,2025-02-16,14,Premier League,64,Liverpool,76,Wolverhampton,HOME_TEAM,2,1
215,29,2025-02-19,19,Premier League,58,Aston Villa,64,Liverpool,DRAW,2,2
216,26,2025-02-23,16,Premier League,65,Man City,64,Liverpool,AWAY_TEAM,0,2
217,27,2025-02-26,20,Premier League,64,Liverpool,67,Newcastle,HOME_TEAM,2,0
218,28,2025-03-08,15,Premier League,64,Liverpool,340,Southampton,HOME_TEAM,3,1
219,30,2025-04-02,19,Premier League,64,Liverpool,62,Everton,HOME_TEAM,1,0
220,31,2025-04-06,13,Premier League,63,Fulham,64,Liverpool,HOME_TEAM,3,2
221,32,2025-04-13,13,Premier League,64,Liverpool,563,West Ham,HOME_TEAM,2,1
222,33,2025-04-20,15,Premier League,338,Leicester City,64,Liverpool,AWAY_TEAM,0,1
223,34,2025-04-27,15,Premier League,64,Liverpool,73,Tottenham,HOME_TEAM,5,1
224,35,2025-05-04,15,Premier League,61,Chelsea,64,Liverpool,HOME_TEAM,3,1
225,36,2025-05-11,15,Premier League,64,Liverpool,57,Arsenal,DRAW,2,2
226,37,2025-05-19,19,Premier League,397,Brighton Hove,64,Liverpool,HOME_TEAM,3,2
227,38,2025-05-25,15,Premier League,64,Liverpool,354,Crystal Palace,DRAW,1,1
228,1,2024-08-18,15,Premier League,61,Chelsea,65,Man City,AWAY_TEAM,0,2
229,2,2024-08-24,14,Premier League,65,Man City,349,Ipswich Town,HOME_TEAM,4,1
230,3,2024-08-31,16,Premier League,563,West Ham,65,Man City,AWAY_TEAM,1,3
231,4,2024-09-14,14,Premier League,65,Man City,402,Brentford,HOME_TEAM,2,1
232,5,2024-09-22,15,Premier League,65,Man City,57,Arsenal,DRAW,2,2
233,6,2024-09-28,11,Premier League,67,Newcastle,65,Man City,DRAW,1,1
234,7,2024-10-05,14,Premier League,65,Man City,63,Fulham,HOME_TEAM,3,2
235,8,2024-10-20,13,Premier League,76,Wolverhampton,65,Man City,AWAY_TEAM,1,2
236,9,2024-10-26,14,Premier League,65,Man City,340,Southampton,HOME_TEAM,1,0
237,10,2024-11-02,15,Premier League,1044,Bournemouth,65,Man City,HOME_TEAM,2,1
238,11,2024-11-09,17,Premier League,397,Brighton Hove,65,Man City,HOME_TEAM,2,1
239,12,2024-11-23,17,Premier League,65,Man City,73,Tottenham,AWAY_TEAM,0,4
240,13,2024-12-01,16,Premier League,64,Liverpool,65,Man City,HOME_TEAM,2,0
241,14,2024-12-04,19,Premier League,65,Man City,351,Nottingham,HOME_TEAM,3,0
242,15,2024-12-07,15,Premier League,354,Crystal Palace,65,Man City,DRAW,2,2
243,16,2024-12-15,16,Premier League,65,Man City,66,Man United,AWAY_TEAM,1,2
244,17,2024-12-21,12,Premier League,58,Aston Villa,65,Man City,HOME_TEAM,2,1
245,18,2024-12-26,12,Premier League,65,Man City,62,Everton,DRAW,1,1
246,19,2024-12-29,14,Premier League,338,Leicester City,65,Man City,AWAY_TEAM,0,2
247,20,2025-01-04,15,Premier League,65,Man City,563,West Ham,HOME_TEAM,4,1
248,21,2025-01-14,19,Premier League,402,Brentford,65,Man City,DRAW,2,2
249,22,2025-01-19,16,Premier League,349,Ipswich Town,65,Man City,AWAY_TEAM,0,6
250,23,2025-01-25,17,Premier League,65,Man City,61,Chelsea,HOME_TEAM,3,1
251,24,2025-02-02,16,Premier League,57,Arsenal,65,Man City,HOME_TEAM,5,1
252,25,2025-02-15,15,Premier League,65,Man City,67,Newcastle,HOME_TEAM,4,0
253,26,2025-02-23,16,Premier League,65,Man City,64,Liverpool,AWAY_TEAM,0,2
254,27,2025-02-26,19,Premier League,73,Tottenham,65,Man City,AWAY_TEAM,0,1
255,28,2025-03-08,12,Premier League,351,Nottingham,65,Man City,HOME_TEAM,1,0
256,29,2025-03-15,15,Premier League,65,Man City,397,Brighton Hove,DRAW,2,2
257,30,2025-04-02,18,Premier League,65,Man City,338,Leicester City,HOME_TEAM,2,0
258,31,2025-04-06,15,Premier League,66,Man United,65,Man City,DRAW,0,0
259,32,2025-04-12,11,Premier League,65,Man City,354,Crystal Palace,HOME_TEAM,5,2
260,33,2025-04-19,14,Premier League,62,Everton,65,Man City,AWAY_TEAM,0,2
261,34,2025-04-22,19,Premier League,65,Man City,58,Aston Villa,HOME_TEAM,2,1
262,35,2025-05-02,19,Premier League,65,Man City,76,Wolverhampton,HOME_TEAM,1,0
263,36,2025-05-10,14,Premier League,340,Southampton,65,Man City,DRAW,0,0
264,37,2025-05-20,19,Premier League,65,Man City,1044,Bournemouth,HOME_TEAM,3,1
265,38,2025-05-25,15,Premier League,63,Fulham,65,Man City,AWAY_TEAM,0,2
266,1,2024-08-16,19,Premier League,66,Man United,63,Fulham,HOME_TEAM,1,0
267,2,2024-08-24,11,Premier League,397,Brighton Hove,66,Man United,HOME_TEAM,2,1
268,3,2024-09-01,15,Premier League,66,Man United,64,Liverpool,AWAY_TEAM,0,3
269,4,2024-09-14,11,Premier League,340,Southampton,66,Man United,AWAY_TEAM,0,3
270,5,2024-09-21,16,Premier League,354,Crystal Palace,66,Man United,DRAW,0,0
271,6,2024-09-29,15,Premier League,66,Man United,73,Tottenham,AWAY_TEAM,0,3
272,7,2024-10-06,13,Premier League,58,Aston Villa,66,Man United,DRAW,0,0
273,8,2024-10-19,14,Premier League,66,Man United,402,Brentford,HOME_TEAM,2,1
274,9,2024-10-27,14,Premier League,563,West Ham,66,Man United,HOME_TEAM,2,1
275,10,2024-11-03,16,Premier League,66,Man United,61,Chelsea,DRAW,1,1
276,11,2024-11-10,14,Premier League,66,Man United,338,Leicester City,HOME_TEAM,3,0
277,12,2024-11-24,16,Premier League,349,Ipswich Town,66,Man United,DRAW,1,1
278,13,2024-12-01,13,Premier League,66,Man United,62,Everton,HOME_TEAM,4,0
279,14,2024-12-04,20,Premier League,57,Arsenal,66,Man United,HOME_TEAM,2,0
280,15,2024-12-07,17,Premier League,66,Man United,351,Nottingham,AWAY_TEAM,2,3
281,16,2024-12-15,16,Premier League,65,Man City,66,Man United,AWAY_TEAM,1,2
282,17,2024-12-22,14,Premier League,66,Man United,1044,Bournemouth,AWAY_TEAM,0,3
283,18,2024-12-26,17,Premier League,76,Wolverhampton,66,Man United,HOME_TEAM,2,0
284,19,2024-12-30,20,Premier League,66,Man United,67,Newcastle,AWAY_TEAM,0,2
285,20,2025-01-05,16,Premier League,64,Liverpool,66,Man United,DRAW,2,2
286,21,2025-01-16,20,Premier League,66,Man United,340,Southampton,HOME_TEAM,3,1
287,22,2025-01-19,14,Premier League,66,Man United,397,Brighton Hove,AWAY_TEAM,1,3
288,23,2025-01-26,19,Premier League,63,Fulham,66,Man United,AWAY_TEAM,0,1
289,24,2025-02-02,14,Premier League,66,Man United,354,Crystal Palace,AWAY_TEAM,0,2
290,25,2025-02-16,16,Premier League,73,Tottenham,66,Man United,HOME_TEAM,1,0
291,26,2025-02-22,12,Premier League,62,Everton,66,Man United,DRAW,2,2
292,27,2025-02-26,19,Premier League,66,Man United,349,Ipswich Town,HOME_TEAM,3,2
293,28,2025-03-09,16,Premier League,66,Man United,57,Arsenal,DRAW,1,1
294,29,2025-03-16,19,Premier League,338,Leicester City,66,Man United,AWAY_TEAM,0,3
295,30,2025-04-01,19,Premier League,351,Nottingham,66,Man United,HOME_TEAM,1,0
296,31,2025-04-06,15,Premier League,66,Man United,65,Man City,DRAW,0,0
297,32,2025-04-13,15,Premier League,67,Newcastle,66,Man United,HOME_TEAM,4,1
298,33,2025-04-20,13,Premier League,66,Man United,76,Wolverhampton,AWAY_TEAM,0,1
299,34,2025-04-27,13,Premier League,1044,Bournemouth,66,Man United,DRAW,1,1
300,35,2025-05-04,13,Premier League,402,Brentford,66,Man United,HOME_TEAM,4,3
301,36,2025-05-11,13,Premier League,66,Man United,563,West Ham,AWAY_TEAM,0,2
302,37,2025-05-16,19,Premier League,61,Chelsea,66,Man United,HOME_TEAM,1,0
303,38,2025-05-25,15,Premier League,66,Man United,58,Aston Villa,HOME_TEAM,2,0
304,1,2024-08-17,14,Premier League,67,Newcastle,340,Southampton,HOME_TEAM,1,0
305,2,2024-08-25,13,Premier League,1044,Bournemouth,67,Newcastle,DRAW,1,1
306,3,2024-09-01,12,Premier League,67,Newcastle,73,Tottenham,HOME_TEAM,2,1
307,4,2024-09-15,15,Premier League,76,Wolverhampton,67,Newcastle,AWAY_TEAM,1,2
308,5,2024-09-21,14,Premier League,63,Fulham,67,Newcastle,HOME_TEAM,3,1
309,6,2024-09-28,11,Premier League,67,Newcastle,65,Man City,DRAW,1,1
310,7,2024-10-05,16,Premier League,62,Everton,67,Newcastle,DRAW,0,0
311,8,2024-10-19,14,Premier League,67,Newcastle,397,Brighton Hove,AWAY_TEAM,0,1
312,9,2024-10-27,14,Premier League,61,Chelsea,67,Newcastle,HOME_TEAM,2,1
313,10,2024-11-02,12,Premier League,67,Newcastle,57,Arsenal,HOME_TEAM,1,0
314,11,2024-11-10,14,Premier League,351,Nottingham,67,Newcastle,AWAY_TEAM,1,3
315,12,2024-11-25,20,Premier League,67,Newcastle,563,West Ham,AWAY_TEAM,0,2
316,13,2024-11-30,15,Premier League,354,Crystal Palace,67,Newcastle,DRAW,1,1
317,14,2024-12-04,19,Premier League,67,Newcastle,64,Liverpool,DRAW,3,3
318,15,2024-12-07,15,Premier League,402,Brentford,67,Newcastle,HOME_TEAM,4,2
319,16,2024-12-14,15,Premier League,67,Newcastle,338,Leicester City,HOME_TEAM,4,0
320,17,2024-12-21,15,Premier League,349,Ipswich Town,67,Newcastle,AWAY_TEAM,0,4
321,18,2024-12-26,15,Premier League,67,Newcastle,58,Aston Villa,HOME_TEAM,3,0
322,19,2024-12-30,20,Premier League,66,Man United,67,Newcastle,AWAY_TEAM,0,2
323,20,2025-01-04,12,Premier League,73,Tottenham,67,Newcastle,AWAY_TEAM,1,2
324,21,2025-01-15,19,Premier League,67,Newcastle,76,Wolverhampton,HOME_TEAM,3,0
325,22,2025-01-18,12,Premier League,67,Newcastle,1044,Bournemouth,AWAY_TEAM,1,4
326,23,2025-01-25,15,Premier League,340,Southampton,67,Newcastle,AWAY_TEAM,1,3
327,24,2025-02-01,15,Premier League,67,Newcastle,63,Fulham,AWAY_TEAM,1,2
328,25,2025-02-15,15,Premier League,65,Man City,67,Newcastle,HOME_TEAM,4,0
329,26,2025-02-23,14,Premier League,67,Newcastle,351,Nottingham,HOME_TEAM,4,3
330,27,2025-02-26,20,Premier League,64,Liverpool,67,Newcastle,HOME_TEAM,2,0
331,28,2025-03-10,20,Premier League,563,West Ham,67,Newcastle,AWAY_TEAM,0,1
